CustomerID,Frequency,Monetary,Recency,Cluster,Segment
17298,2,498.42,101,0,At-Risk
17299,4,669.11,12,0,At-Risk
17301,1,197.63,21,0,At-Risk
17302,5,1135.63,15,0,At-Risk
17303,1,250.04,361,1,Lost
17306,19,8631.31,11,3,Loyal
17309,1,82.75,95,0,At-Risk
17311,2,1384.85,78,0,At-Risk
17312,3,644.3,139,0,At-Risk
17313,1,2328.84,31,0,At-Risk
17314,8,2527.92,25,0,At-Risk
17315,38,6292.26,2,3,Loyal
17317,3,2600.34,46,0,At-Risk
17320,3,1200.6200000000001,100,0,At-Risk
17321,2,700.86,8,0,At-Risk
17323,7,921.07,15,0,At-Risk
17324,4,990.23,18,0,At-Risk
17325,1,96.8,280,1,Lost
17329,2,523.11,14,0,At-Risk
17330,2,363.9,23,0,At-Risk
17331,1,175.2,124,0,At-Risk
17333,1,494.25,86,0,At-Risk
17334,2,307.02,302,1,Lost
17337,4,2027.8700000000001,151,1,Lost
17338,8,6643.93,17,0,At-Risk
17339,2,243.36,94,0,At-Risk
17340,11,12353.29,30,3,Loyal
17341,3,781.36,157,1,Lost
17343,1,193.64,355,1,Lost
17344,1,160.57,46,0,At-Risk
17345,4,537.74,15,0,At-Risk
17346,15,2676.56,4,3,Loyal
17347,1,228.96,86,0,At-Risk
17348,5,1159.52,15,0,At-Risk
17349,1,110.75,179,1,Lost
17350,4,1286.07,8,0,At-Risk
17351,3,587.15,36,0,At-Risk
17353,2,1740.0,129,0,At-Risk
17354,1,1393.06,51,0,At-Risk
17356,1,178.22,312,1,Lost
17357,2,388.14,24,0,At-Risk
17358,2,365.85,303,1,Lost
17359,1,127.86,11,0,At-Risk
17360,3,585.79,17,0,At-Risk
17361,3,488.2,49,0,At-Risk
17362,2,312.23,239,1,Lost
17364,11,4481.18,1,0,At-Risk
17365,8,4801.56,13,0,At-Risk
17367,1,168.4,238,1,Lost
17368,8,1912.67,23,0,At-Risk
17370,4,446.18,73,0,At-Risk
17371,3,423.89,17,0,At-Risk
17372,8,1342.68,41,0,At-Risk
17373,4,646.92,40,0,At-Risk
17374,2,495.77,219,1,Lost
17375,3,400.1,199,1,Lost
17376,2,203.2,71,0,At-Risk
17377,20,4100.92,24,3,Loyal
17379,1,404.66,11,0,At-Risk
17381,29,20275.61,9,3,Loyal
17382,1,65.4,65,0,At-Risk
17383,1,199.29,4,0,At-Risk
17384,2,336.4,19,0,At-Risk
17385,1,261.11,15,0,At-Risk
17386,6,2686.42,8,0,At-Risk
17387,2,784.11,20,0,At-Risk
17388,4,1259.56,78,0,At-Risk
17389,34,31833.68,1,3,Loyal
17391,2,508.8,164,1,Lost
17392,2,457.91,307,1,Lost
17394,1,203.86999999999998,219,1,Lost
17396,8,7330.8,39,0,At-Risk
17397,2,696.41,22,0,At-Risk
17398,3,653.38,115,0,At-Risk
17400,5,2129.96,126,0,At-Risk
17402,13,2633.85,5,0,At-Risk
17403,1,281.62,36,0,At-Risk
17404,15,31906.82,4,3,Loyal
17405,3,1031.41,1,0,At-Risk
17406,3,2200.42,333,1,Lost
17408,1,32.65,163,1,Lost
17409,2,771.85,185,1,Lost
17410,5,1214.72,16,0,At-Risk
17411,3,778.94,12,0,At-Risk
17412,7,1258.06,3,0,At-Risk
17414,2,778.0,44,0,At-Risk
17415,1,507.84,80,0,At-Risk
17416,7,6893.42,30,0,At-Risk
17418,2,463.46000000000004,42,0,At-Risk
17419,12,4226.57,11,0,At-Risk
17420,3,598.83,50,0,At-Risk
17422,6,1979.37,16,0,At-Risk
17423,2,698.41,46,0,At-Risk
17425,2,759.17,19,0,At-Risk
17426,6,5037.26,8,0,At-Risk
17427,1,100.8,72,0,At-Risk
17428,28,17256.85,1,3,Loyal
17429,3,524.9200000000001,128,0,At-Risk
17430,2,265.76,33,0,At-Risk
17431,1,403.3,313,1,Lost
17432,2,365.76,18,0,At-Risk
17433,1,303.15999999999997,88,0,At-Risk
17434,7,2373.82,2,0,At-Risk
17436,2,216.29999999999998,2,0,At-Risk
17438,1,388.45000000000005,254,1,Lost
17440,3,186.42000000000002,157,1,Lost
17442,6,2248.56,37,0,At-Risk
17443,1,534.24,220,1,Lost
17444,3,2940.04,148,1,Lost
17446,2,120.9,177,1,Lost
17447,2,541.53,40,0,At-Risk
17449,7,2520.86,2,0,At-Risk
17450,46,194550.79,8,2,Champions
17451,7,1721.4,1,0,At-Risk
17453,2,486.71999999999997,18,0,At-Risk
17454,4,517.53,192,1,Lost
17455,1,131.7,204,1,Lost
17456,1,249.86,365,1,Lost
17457,5,1737.7,127,0,At-Risk
17458,1,316.5,15,0,At-Risk
17459,2,657.3,43,0,At-Risk
17460,6,622.4300000000001,94,0,At-Risk
17461,3,757.46,23,0,At-Risk
17462,2,675.69,60,0,At-Risk
17463,5,1896.41,16,0,At-Risk
17464,1,289.96000000000004,158,1,Lost
17466,2,763.28,10,0,At-Risk
17468,2,137.0,10,0,At-Risk
17469,5,1870.97,16,0,At-Risk
17470,5,1125.07,45,0,At-Risk
17472,3,710.29,191,1,Lost
17475,1,194.37,79,0,At-Risk
17480,1,511.82,78,0,At-Risk
17481,4,1255.59,4,0,At-Risk
17483,3,414.04,65,0,At-Risk
17486,1,396.87,261,1,Lost
17489,2,376.64,59,0,At-Risk
17490,7,2092.32,1,0,At-Risk
17491,10,3558.87,1,0,At-Risk
17492,1,374.57,248,1,Lost
17495,2,497.56,8,0,At-Risk
17496,1,271.05,359,1,Lost
17498,1,272.22,76,0,At-Risk
17499,1,622.88,290,1,Lost
17500,3,1138.0,17,0,At-Risk
17501,2,288.6,221,1,Lost
17502,4,689.1,9,0,At-Risk
17503,2,558.96,3,0,At-Risk
17504,9,2997.0299999999997,206,1,Lost
17505,2,1145.84,162,1,Lost
17506,1,302.2,76,0,At-Risk
17507,2,605.58,262,1,Lost
17508,1,387.31,281,1,Lost
17509,8,6115.14,58,0,At-Risk
17510,1,308.48,25,0,At-Risk
17511,31,91062.38,3,2,Champions
17512,10,2924.9900000000002,29,0,At-Risk
17513,1,513.2,72,0,At-Risk
17514,1,208.65,128,0,At-Risk
17515,4,639.02,31,0,At-Risk
17516,5,768.08,15,0,At-Risk
17517,1,153.94,309,1,Lost
17519,6,1844.02,17,0,At-Risk
17520,1,546.81,54,0,At-Risk
17521,3,723.2099999999999,30,0,At-Risk
17522,5,1070.71,2,0,At-Risk
17523,4,652.74,11,0,At-Risk
17524,1,145.0,361,1,Lost
17525,1,422.70000000000005,360,1,Lost
17526,4,1195.8999999999999,5,0,At-Risk
17527,4,939.37,54,0,At-Risk
17528,8,3628.5,1,0,At-Risk
17530,10,2385.0,1,0,At-Risk
17531,1,296.7,190,1,Lost
17534,1,223.36,54,0,At-Risk
17535,1,164.4,280,1,Lost
17536,1,76.5,177,1,Lost
17537,2,897.62,30,0,At-Risk
17538,1,98.42,26,0,At-Risk
17540,2,578.9,25,0,At-Risk
17542,1,170.75,270,1,Lost
17545,3,645.96,43,0,At-Risk
17548,1,103.3,234,1,Lost
17549,2,148.86,24,0,At-Risk
17550,3,267.16,197,1,Lost
17551,1,306.84,359,1,Lost
17552,4,930.41,60,0,At-Risk
17553,1,1487.6,130,0,At-Risk
17554,5,1952.45,1,0,At-Risk
17555,2,483.26,20,0,At-Risk
17556,1,157.9,206,1,Lost
17557,3,541.46,14,0,At-Risk
17560,4,854.95,95,0,At-Risk
17561,1,167.62,19,0,At-Risk
17562,7,1122.38,14,0,At-Risk
17564,3,454.01,24,0,At-Risk
17566,2,901.21,8,0,At-Risk
17567,8,4331.48,7,0,At-Risk
17569,1,344.14,332,1,Lost
17571,4,1498.51,50,0,At-Risk
17572,4,226.75000000000003,71,0,At-Risk
17573,3,380.6,29,0,At-Risk
17574,1,185.65,243,1,Lost
17576,19,3622.68,8,3,Loyal
17578,1,143.45999999999998,218,1,Lost
17579,3,448.90000000000003,5,0,At-Risk
17580,3,215.72,253,1,Lost
17581,25,11045.04,1,3,Loyal
17582,1,175.27,236,1,Lost
17584,2,1242.3,7,0,At-Risk
17585,4,1133.07,109,0,At-Risk
17588,3,1240.2,100,0,At-Risk
17589,4,2404.17,60,0,At-Risk
17590,3,1479.22,2,0,At-Risk
17591,7,2225.9700000000003,73,0,At-Risk
17593,5,3927.34,4,0,At-Risk
17594,2,993.18,85,0,At-Risk
17595,2,388.79,12,0,At-Risk
17596,7,2827.93,23,0,At-Risk
17597,1,2044.3700000000001,214,1,Lost
17600,1,161.67000000000002,18,0,At-Risk
17601,1,116.00999999999999,239,1,Lost
17602,6,5102.97,2,0,At-Risk
17603,1,394.72,78,0,At-Risk
17604,2,309.36,217,1,Lost
17608,2,193.42,33,0,At-Risk
17609,5,1112.22,41,0,At-Risk
17611,15,3984.22,7,3,Loyal
17612,6,2048.45,53,0,At-Risk
17613,14,4559.150000000001,23,0,At-Risk
17614,1,390.07,57,0,At-Risk
17615,3,329.6,130,0,At-Risk
17616,3,571.1999999999999,174,1,Lost
17618,3,971.58,6,0,At-Risk
17619,1,218.52,312,1,Lost
17620,1,81.44,60,0,At-Risk
17621,3,1379.9,21,0,At-Risk
17623,1,527.0500000000001,33,0,At-Risk
17624,2,843.48,15,0,At-Risk
17625,4,2047.0,18,0,At-Risk
17628,1,75.75,81,0,At-Risk
17629,8,1814.12,6,0,At-Risk
17630,2,503.59999999999997,170,1,Lost
17631,3,528.33,2,0,At-Risk
17633,4,1324.84,31,0,At-Risk
17634,9,2361.9700000000003,36,0,At-Risk
17636,1,285.56,19,0,At-Risk
17637,2,547.0600000000001,31,0,At-Risk
17639,1,108.5,276,1,Lost
17640,1,621.66,87,0,At-Risk
17642,2,712.29,120,0,At-Risk
17643,1,101.55,373,1,Lost
17644,11,2895.64,1,0,At-Risk
17646,3,1008.39,219,1,Lost
17647,1,133.06,65,0,At-Risk
17648,4,1797.5,61,0,At-Risk
17649,1,868.49,138,0,At-Risk
17650,1,166.08,21,0,At-Risk
17651,10,3945.0,12,0,At-Risk
17652,12,4867.72,25,0,At-Risk
17653,4,1207.56,37,0,At-Risk
17654,1,117.55,277,1,Lost
17655,7,2638.94,11,0,At-Risk
17656,5,1674.69,73,0,At-Risk
17658,2,595.42,26,0,At-Risk
17659,12,2999.46,17,0,At-Risk
17660,1,196.0,141,0,At-Risk
17663,7,1802.91,26,0,At-Risk
17664,2,604.64,19,0,At-Risk
17666,2,728.16,4,0,At-Risk
17667,5,2055.51,66,0,At-Risk
17668,2,347.75,1,0,At-Risk
17669,7,3406.7200000000003,43,0,At-Risk
17670,1,205.7,228,1,Lost
17671,4,1572.71,16,0,At-Risk
17672,2,3178.17,50,0,At-Risk
17673,6,1629.12,2,0,At-Risk
17674,2,551.04,74,0,At-Risk
17675,31,20374.28,1,3,Loyal
17676,6,1387.68,4,0,At-Risk
17677,30,16363.23,2,3,Loyal
17678,1,298.11,264,1,Lost
17679,2,1992.1100000000001,53,0,At-Risk
17680,1,184.4,24,0,At-Risk
17682,6,2474.33,10,0,At-Risk
17684,1,239.41,44,0,At-Risk
17685,7,3191.53,17,0,At-Risk
17686,7,5739.46,7,0,At-Risk
17690,15,4757.95,30,3,Loyal
17691,2,290.40000000000003,358,1,Lost
17692,4,740.9399999999999,127,0,At-Risk
17693,1,200.47,137,0,At-Risk
17694,1,283.12,142,0,At-Risk
17695,2,765.34,132,0,At-Risk
17696,8,2285.71,38,0,At-Risk
17697,1,338.95,236,1,Lost
17698,1,154.95,261,1,Lost
17700,4,2534.64,17,0,At-Risk
17701,1,417.95,253,1,Lost
17702,4,1824.37,30,0,At-Risk
17703,3,798.74,35,0,At-Risk
17704,2,885.19,169,1,Lost
17705,9,1823.52,3,0,At-Risk
17706,17,10504.49,4,3,Loyal
17707,2,152.4,185,1,Lost
17708,2,267.08,188,1,Lost
17709,1,137.45,170,1,Lost
17711,2,385.1,11,0,At-Risk
17712,1,522.91,45,0,At-Risk
17714,1,153.0,321,1,Lost
17715,1,326.4,201,1,Lost
17716,11,5655.99,23,0,At-Risk
17718,1,139.35,232,1,Lost
17719,15,5396.04,38,3,Loyal
17720,4,1195.94,26,0,At-Risk
17722,4,2424.04,96,0,At-Risk
17723,6,3276.4000000000005,127,0,At-Risk
17724,3,1033.0,71,0,At-Risk
17725,11,3439.08,16,0,At-Risk
17727,1,1060.25,15,0,At-Risk
17728,3,2876.01,4,0,At-Risk
17730,13,5298.4800000000005,3,0,At-Risk
17731,4,1240.11,79,0,At-Risk
17732,1,303.97,373,1,Lost
17733,2,692.19,39,0,At-Risk
17734,3,700.63,54,0,At-Risk
17735,19,13110.02,2,3,Loyal
17736,3,377.44,9,0,At-Risk
17737,2,168.24,9,0,At-Risk
17738,4,1879.05,19,0,At-Risk
17739,7,2791.35,12,0,At-Risk
17742,2,355.11,113,0,At-Risk
17744,6,2322.4,4,0,At-Risk
17746,1,110.25,240,1,Lost
17747,1,71.4,113,0,At-Risk
17749,2,674.52,178,1,Lost
17750,9,1797.57,5,0,At-Risk
17752,1,80.64,359,1,Lost
17754,5,1772.26,1,0,At-Risk
17757,30,5605.29,1,3,Loyal
17758,8,3456.7000000000003,19,0,At-Risk
17759,3,834.99,17,0,At-Risk
17760,2,287.59,22,0,At-Risk
17761,1,712.78,33,0,At-Risk
17763,1,15.0,263,1,Lost
17764,2,818.8199999999999,51,0,At-Risk
17765,3,371.88,159,1,Lost
17767,1,271.2,15,0,At-Risk
17768,3,2273.1800000000003,8,0,At-Risk
17769,10,3997.98,13,0,At-Risk
17770,5,1143.27,199,1,Lost
17771,2,245.81,57,0,At-Risk
17772,2,182.77,11,0,At-Risk
17774,4,1225.41,97,0,At-Risk
17775,1,56.4,255,1,Lost
17777,3,665.86,25,0,At-Risk
17779,3,658.57,21,0,At-Risk
17781,2,188.02,159,1,Lost
17783,2,283.47,72,0,At-Risk
17785,1,131.94,53,0,At-Risk
17786,2,278.74,85,0,At-Risk
17787,4,1865.19,153,1,Lost
17788,2,1117.9,74,0,At-Risk
17789,1,225.9,281,1,Lost
17790,14,1965.55,27,0,At-Risk
17791,1,106.1,30,0,At-Risk
17793,1,323.04,25,0,At-Risk
17795,2,350.39,180,1,Lost
17796,4,697.9,40,0,At-Risk
17797,3,780.43,22,0,At-Risk
17799,10,3055.93,22,0,At-Risk
17800,9,1199.01,37,0,At-Risk
17802,3,1285.04,82,0,At-Risk
17805,1,512.31,74,0,At-Risk
17806,1,546.04,11,0,At-Risk
17809,12,5411.91,16,0,At-Risk
17811,39,7837.7300000000005,4,3,Loyal
17812,4,732.16,13,0,At-Risk
17813,5,1770.8799999999999,14,0,At-Risk
17816,4,36.56,37,0,At-Risk
17817,3,387.68,4,0,At-Risk
17819,7,3704.87,72,0,At-Risk
17824,1,298.4,51,0,At-Risk
17827,5,1995.46,5,0,At-Risk
17828,4,1820.09,23,0,At-Risk
17829,1,889.24,299,1,Lost
17830,3,398.7,2,0,At-Risk
17831,1,35.400000000000006,33,0,At-Risk
17832,1,155.37,50,0,At-Risk
17835,3,350.64,3,0,At-Risk
17836,1,110.21000000000001,47,0,At-Risk
17837,8,1593.38,42,0,At-Risk
17838,5,2779.3,27,0,At-Risk
17839,1,338.8,42,0,At-Risk
17841,124,40991.57,2,2,Champions
17843,1,205.48,303,1,Lost
17844,1,51.559999999999995,107,0,At-Risk
17846,1,2033.1,85,0,At-Risk
17848,9,901.1999999999999,81,0,At-Risk
17849,4,605.8000000000001,218,1,Lost
17850,34,5391.21,372,3,Loyal
17852,2,114.34,12,0,At-Risk
17854,2,311.26,185,1,Lost
17855,1,208.97,373,1,Lost
17856,4,1418.03,2,0,At-Risk
17857,23,26879.04,4,3,Loyal
17858,12,5155.66,6,0,At-Risk
17859,1,148.21,305,1,Lost
17860,1,252.8,369,1,Lost
17861,8,2100.8,3,0,At-Risk
17862,1,330.9,324,1,Lost
17863,6,3160.0,59,0,At-Risk
17864,3,597.5,13,0,At-Risk
17865,20,10526.32,31,3,Loyal
17866,1,329.65,143,1,Lost
17867,6,1197.1000000000001,30,0,At-Risk
17869,5,428.18,107,0,At-Risk
17870,12,1894.35,2,0,At-Risk
17871,1,155.9,205,1,Lost
17873,5,1859.16,80,0,At-Risk
17874,6,683.46,185,1,Lost
17877,1,237.61,170,1,Lost
17878,1,379.45,44,0,At-Risk
17879,1,178.51999999999998,174,1,Lost
17880,1,458.92,365,1,Lost
17881,1,133.35000000000002,304,1,Lost
17883,4,671.77,3,0,At-Risk
17884,4,717.45,4,0,At-Risk
17885,1,190.19,12,0,At-Risk
17886,3,899.61,32,0,At-Risk
17887,1,111.35,129,0,At-Risk
17888,8,726.05,21,0,At-Risk
17889,2,203.87,212,1,Lost
17890,2,602.09,323,1,Lost
17891,1,203.85999999999999,162,1,Lost
17892,3,244.1,56,0,At-Risk
17893,1,112.25,225,1,Lost
17894,8,1119.81,72,0,At-Risk
17895,1,98.0,44,0,At-Risk
17896,1,256.32,23,0,At-Risk
17897,3,566.6,173,1,Lost
17898,2,152.06,85,0,At-Risk
17899,1,155.8,159,1,Lost
17900,2,112.19999999999999,190,1,Lost
17901,1,110.38,29,0,At-Risk
17904,1,191.67,21,0,At-Risk
17905,4,800.24,71,0,At-Risk
17906,1,72.9,247,1,Lost
17908,1,243.28,374,1,Lost
17911,1,366.23,9,0,At-Risk
17912,5,311.01,310,1,Lost
17913,2,411.6,59,0,At-Risk
17914,1,336.43,4,0,At-Risk
17917,3,341.28,45,0,At-Risk
17919,1,1304.04,88,0,At-Risk
17920,17,4204.1,4,3,Loyal
17921,4,826.52,64,0,At-Risk
17923,1,207.50000000000003,282,1,Lost
17924,7,2962.5,12,0,At-Risk
17925,1,244.08,373,1,Lost
17926,2,397.29,133,0,At-Risk
17928,2,212.54,45,0,At-Risk
17929,4,843.0,11,0,At-Risk
17930,5,1740.48,36,0,At-Risk
17931,2,408.36,134,0,At-Risk
17932,3,1331.57,29,0,At-Risk
17934,2,704.25,52,0,At-Risk
17935,2,145.79,138,0,At-Risk
17936,1,389.84,5,0,At-Risk
17937,7,4301.22,9,0,At-Risk
17939,1,99.14,160,1,Lost
17940,10,4106.4400000000005,49,0,At-Risk
17941,1,304.56,131,0,At-Risk
17942,1,77.50000000000001,8,0,At-Risk
17946,2,149.57999999999998,233,1,Lost
17947,1,176.68,37,0,At-Risk
17948,1,358.56000000000006,147,1,Lost
17949,45,58510.48,1,3,Loyal
17950,3,482.2,72,0,At-Risk
17951,3,1008.5400000000001,40,0,At-Risk
17954,12,2332.72,5,0,At-Risk
17955,4,557.3,199,1,Lost
17956,1,12.75,249,1,Lost
17957,1,111.68,66,0,At-Risk
17958,1,508.4599999999999,117,0,At-Risk
17960,1,73.78,171,1,Lost
17961,39,1296.44,21,3,Loyal
17962,1,102.83,142,0,At-Risk
17964,2,471.7,32,0,At-Risk
17965,14,2622.57,38,0,At-Risk
17966,5,1098.43,38,0,At-Risk
17967,1,123.07,372,1,Lost
17968,1,277.35,374,1,Lost
17969,2,228.2,166,1,Lost
17970,1,582.59,211,1,Lost
17972,1,136.04,242,1,Lost
17973,1,337.04,52,0,At-Risk
17974,3,740.79,25,0,At-Risk
17975,13,4488.81,15,0,At-Risk
17976,1,353.19,372,1,Lost
17977,1,288.14,29,0,At-Risk
17978,1,300.91999999999996,365,1,Lost
17979,4,757.71,36,0,At-Risk
17980,3,811.45,166,1,Lost
17984,1,152.68,145,1,Lost
17985,1,634.95,22,0,At-Risk
17986,1,20.8,56,0,At-Risk
17987,1,198.57,185,1,Lost
17988,7,201.12,12,0,At-Risk
17990,3,630.84,237,1,Lost
17991,2,93.35,225,1,Lost
17994,4,678.49,122,0,At-Risk
17995,1,76.1,282,1,Lost
17997,8,1970.6699999999998,74,0,At-Risk
17999,2,382.06,37,0,At-Risk
18001,2,417.23,12,0,At-Risk
18004,1,169.47,362,1,Lost
18005,2,249.72,4,0,At-Risk
18006,1,444.68,23,0,At-Risk
18008,9,2116.19,70,0,At-Risk
18009,1,257.34,235,1,Lost
18010,1,174.8,257,1,Lost
18011,1,102.78999999999999,373,1,Lost
18013,2,187.29,155,1,Lost
18014,1,166.42,28,0,At-Risk
18015,1,120.03,4,0,At-Risk
18016,5,1483.56,32,0,At-Risk
18017,3,523.0,81,0,At-Risk
18018,2,122.14,108,0,At-Risk
18019,1,38.45,52,0,At-Risk
18022,1,668.11,36,0,At-Risk
18024,2,389.78,153,1,Lost
18027,1,115.31,99,0,At-Risk
18030,2,230.64999999999998,4,0,At-Risk
18032,1,73.5,334,1,Lost
18033,1,97.97,65,0,At-Risk
18034,2,422.88,22,0,At-Risk
18035,3,730.4,36,0,At-Risk
18036,3,405.62,32,0,At-Risk
18037,6,70.02,154,1,Lost
18040,2,357.20000000000005,19,0,At-Risk
18041,21,4183.39,12,3,Loyal
18042,1,165.04999999999998,54,0,At-Risk
18043,3,559.51,25,0,At-Risk
18044,10,2088.6,4,0,At-Risk
18045,1,189.4,45,0,At-Risk
18048,2,172.29000000000002,203,1,Lost
18050,1,74.4,359,1,Lost
18053,1,300.02,71,0,At-Risk
18055,10,6784.1900000000005,7,0,At-Risk
18056,1,363.65,288,1,Lost
18058,1,170.16,10,0,At-Risk
18059,3,306.46,23,0,At-Risk
18061,10,2119.41,22,0,At-Risk
18062,3,720.52,173,1,Lost
18064,2,814.0,133,0,At-Risk
18065,14,2392.83,6,0,At-Risk
18066,1,318.0,75,0,At-Risk
18067,1,396.33,40,0,At-Risk
18068,1,101.69999999999999,289,1,Lost
18069,5,2036.67,26,0,At-Risk
18071,2,453.0,258,1,Lost
18072,1,247.44,186,1,Lost
18073,12,3877.5200000000004,114,0,At-Risk
18074,1,489.6,374,1,Lost
18075,10,2611.75,23,0,At-Risk
18077,11,2633.0099999999998,8,0,At-Risk
18078,2,336.13,217,1,Lost
18079,4,3651.97,45,0,At-Risk
18080,2,1231.5,19,0,At-Risk
18081,3,343.45,36,0,At-Risk
18082,1,703.37,26,0,At-Risk
18084,1,90.47999999999999,16,0,At-Risk
18085,2,689.95,330,1,Lost
18086,1,101.34,274,1,Lost
18087,2,4055.7199999999993,98,0,At-Risk
18088,1,167.67000000000002,61,0,At-Risk
18092,11,9068.26,2,0,At-Risk
18093,4,2106.52,93,0,At-Risk
18094,7,3017.3,82,0,At-Risk
18095,2,580.0500000000001,313,1,Lost
18096,3,911.15,12,0,At-Risk
18097,6,2697.8,8,0,At-Risk
18099,1,168.31,127,0,At-Risk
18101,2,223.65,11,0,At-Risk
18102,60,259657.3,1,2,Champions
18104,1,754.64,37,0,At-Risk
18105,1,113.48000000000002,38,0,At-Risk
18106,1,430.7,330,1,Lost
18108,1,271.0,254,1,Lost
18109,26,8052.97,2,3,Loyal
18110,1,236.3,20,0,At-Risk
18112,2,352.69,12,0,At-Risk
18113,1,76.32000000000001,369,1,Lost
18114,1,220.1,290,1,Lost
18116,8,1418.03,68,0,At-Risk
18117,1,320.72,26,0,At-Risk
18118,26,5653.82,11,3,Loyal
18119,1,181.12,368,1,Lost
18120,1,111.15,214,1,Lost
18121,2,673.1,149,1,Lost
18122,6,1826.21,8,0,At-Risk
18123,2,589.4399999999999,24,0,At-Risk
18125,4,1142.99,30,0,At-Risk
18126,1,206.82999999999998,61,0,At-Risk
18127,3,348.73,19,0,At-Risk
18129,1,112.55000000000001,243,1,Lost
18130,3,1059.39,15,0,At-Risk
18133,1,931.4999999999999,212,1,Lost
18135,5,681.9100000000001,29,0,At-Risk
18136,3,784.33,63,0,At-Risk
18138,1,152.65,295,1,Lost
18139,6,8438.34,18,0,At-Risk
18142,2,1019.52,157,1,Lost
18143,2,1000.16,117,0,At-Risk
18144,12,2888.75,8,0,At-Risk
18145,4,2861.55,13,0,At-Risk
18146,2,160.35000000000002,141,0,At-Risk
18147,2,179.33999999999997,46,0,At-Risk
18149,3,612.0799999999999,51,0,At-Risk
18150,3,566.58,32,0,At-Risk
18151,2,653.35,135,0,At-Risk
18154,2,399.19,3,0,At-Risk
18155,3,371.62,75,0,At-Risk
18156,2,734.94,13,0,At-Risk
18158,2,453.4,9,0,At-Risk
18159,1,530.15,301,1,Lost
18160,2,638.0600000000001,57,0,At-Risk
18161,5,1618.69,15,0,At-Risk
18164,1,399.65000000000003,37,0,At-Risk
18165,1,302.46000000000004,177,1,Lost
18167,3,1384.8600000000001,23,0,At-Risk
18168,6,1169.94,176,1,Lost
18169,1,202.65,61,0,At-Risk
18170,3,980.31,33,0,At-Risk
18171,5,1231.31,59,0,At-Risk
18172,20,7561.68,15,3,Loyal
18173,4,2106.84,87,0,At-Risk
18174,1,104.0,7,0,At-Risk
18176,1,476.35,358,1,Lost
18177,6,1341.42,31,0,At-Risk
18178,4,1590.81,129,0,At-Risk
18179,6,1793.17,9,0,At-Risk
18180,6,1843.75,5,0,At-Risk
18181,1,382.8,24,0,At-Risk
18183,2,632.07,227,1,Lost
18184,1,49.8,15,0,At-Risk
18185,1,304.25,249,1,Lost
18188,3,2001.04,15,0,At-Risk
18189,2,1090.24,78,0,At-Risk
18190,2,284.46000000000004,192,1,Lost
18191,1,207.79999999999998,262,1,Lost
18192,1,957.97,72,0,At-Risk
18193,1,243.76,165,1,Lost
18194,1,973.8399999999999,82,0,At-Risk
18196,2,689.13,95,0,At-Risk
18198,17,5425.56,4,3,Loyal
18200,1,163.8,106,0,At-Risk
18202,3,1396.99,200,1,Lost
18203,1,160.42000000000002,157,1,Lost
18204,3,1993.7,71,0,At-Risk
18205,2,517.36,36,0,At-Risk
18209,1,139.10000000000002,29,0,At-Risk
18210,6,2621.38,2,0,At-Risk
18211,5,600.07,26,0,At-Risk
18212,1,248.42,326,1,Lost
18213,1,232.48000000000002,237,1,Lost
18215,1,299.34000000000003,89,0,At-Risk
18216,1,481.75,31,0,At-Risk
18217,2,621.75,29,0,At-Risk
18218,2,662.08,211,1,Lost
18219,10,2069.77,3,0,At-Risk
18220,1,305.28000000000003,227,1,Lost
18221,5,1041.61,22,0,At-Risk
18222,1,443.0,93,0,At-Risk
18223,14,6484.54,5,3,Loyal
18224,1,158.95000000000002,264,1,Lost
18225,12,5509.12,3,0,At-Risk
18226,11,5228.05,44,0,At-Risk
18227,1,93.75,218,1,Lost
18228,2,779.9,57,0,At-Risk
18229,20,7276.900000000001,12,3,Loyal
18230,7,2810.2000000000003,9,0,At-Risk
18231,5,2083.27,192,1,Lost
18232,4,592.97,82,0,At-Risk
18233,1,440.0,326,1,Lost
18235,3,1796.48,72,0,At-Risk
18236,6,882.24,30,0,At-Risk
18237,5,987.1,3,0,At-Risk
18239,5,1561.6100000000001,219,1,Lost
18240,1,422.58,46,0,At-Risk
18241,17,2073.09,10,3,Loyal
18242,4,2232.4900000000002,72,0,At-Risk
18245,7,2567.06,7,0,At-Risk
18246,2,596.1,24,0,At-Risk
18248,2,804.02,123,0,At-Risk
18249,1,95.34,17,0,At-Risk
18250,1,349.27,310,1,Lost
18251,1,4314.72,87,0,At-Risk
18252,2,526.67,51,0,At-Risk
18255,1,103.3,89,0,At-Risk
18257,8,2337.63,39,0,At-Risk
18259,3,2338.6000000000004,25,0,At-Risk
18260,6,2643.2000000000003,173,1,Lost
18261,2,324.24,43,0,At-Risk
18262,1,149.48,140,0,At-Risk
18263,3,1213.1599999999999,26,0,At-Risk
18265,2,801.51,72,0,At-Risk
18268,1,25.5,134,0,At-Risk
18269,1,168.6,366,1,Lost
18270,2,283.15,38,0,At-Risk
18272,6,3078.58,3,0,At-Risk
18273,3,204.0,2,0,At-Risk
18274,1,175.92,30,0,At-Risk
18276,1,335.86,44,0,At-Risk
18277,1,110.38,58,0,At-Risk
18278,1,173.9,74,0,At-Risk
18280,1,180.60000000000002,278,1,Lost
18281,1,80.82,181,1,Lost
18282,2,178.05,8,0,At-Risk
18283,16,2094.88,4,3,Loyal
18287,3,1837.28,43,0,At-Risk
